format version:	1.2		
date:	16/08/2017		
age_units:	ka (before AD2000)		
			
Past_10000_years_200.0_yr_bin20.0yr_event_frequency_curve	point	250	
nopoints	line	0	500
	1.74	37	
	1.75	34	
	1.76	25	
	1.77	25	
	1.78	23	
	1.79	22	
	1.8	22	
	1.81	20	
	1.82	21	
	1.83	21	
	1.84	18	
	1.85	17	
	1.86	16	
	1.87	16	
	1.88	16	
	1.89	13	
	1.9	13	
	1.91	38	
	1.92	37	
	1.93	37	
	1.94	37	
	1.95	37	
	1.96	42	
	1.97	42	
	1.98	42	
	1.99	42	
	2	44	
	2.01	18	
	2.02	18	
	2.03	18	
	2.04	18	
	2.05	18	
	2.06	13	
	2.07	13	
	2.08	13	
	2.09	17	
	2.1	15	
	2.11	12	
	2.12	6	
	2.13	6	
	2.14	6	
	2.15	6	
	2.16	6	
	2.17	14	
	2.18	15	
	2.19	12	
	2.2	12	
	2.21	12	
	2.22	16	
	2.23	16	
	2.24	22	
	2.25	22	
	2.26	21	
	2.27	15	
	2.28	14	
	2.29	14	
	2.3	14	
	2.31	14	
	2.32	13	
	2.33	13	
	2.34	7	
	2.35	7	
	2.36	7	
	2.37	7	
	2.38	7	
	2.39	6	
	2.4	6	
	2.41	6	
	2.42	16	
	2.43	16	
	2.44	18	
	2.45	18	
	2.46	18	
	2.47	18	
	2.48	18	
	2.49	22	
	2.5	22	
	2.51	22	
	2.52	12	
	2.53	12	
	2.54	10	
	2.55	10	
	2.56	10	
	2.57	9	
	2.58	9	
	2.59	5	
	2.6	5	
	2.61	5	
	2.62	2	
	2.63	2	
	2.64	2	
	2.65	2	
	2.66	2	
	2.67	15	
	2.68	15	
	2.69	15	
	2.7	15	
	2.71	15	
	2.72	19	
	2.73	19	
	2.74	19	
	2.75	19	
	2.76	19	
	2.77	5	
	2.78	5	
	2.79	6	
	2.8	6	
	2.81	6	
	2.82	3	
	2.83	3	
	2.84	3	
	2.85	3	
	2.86	3	
	2.87	4	
	2.88	4	
	2.89	3	
	2.9	3	
	2.91	3	
	2.92	18	
	2.93	18	
	2.94	18	
	2.95	18	
	2.96	18	
	2.97	16	
	2.98	16	
	2.99	16	
	3	16	
	3.01	16	
	3.02	5	
	3.03	6	
	3.04	6	
	3.05	6	
	3.06	6	
	3.07	9	
	3.08	9	
	3.09	9	
	3.1	9	
	3.11	9	
	3.12	4	
	3.13	3	
	3.14	4	
	3.15	4	
	3.16	4	
	3.17	12	
	3.18	12	
	3.19	12	
	3.2	12	
	3.21	12	
	3.22	12	
	3.23	12	
	3.24	11	
	3.25	12	
	3.26	12	
	3.27	1	
	3.28	1	
	3.29	1	
	3.3	1	
	3.31	1	
	3.32	3	
	3.33	3	
	3.34	5	
	3.35	4	
	3.36	5	
	3.37	5	
	3.38	5	
	3.39	5	
	3.4	5	
	3.41	5	
	3.42	30	
	3.43	30	
	3.44	28	
	3.45	28	
	3.46	27	
	3.47	29	
	3.48	29	
	3.49	29	
	3.5	29	
	3.51	29	
	3.52	2	
	3.53	2	
	3.54	2	
	3.55	2	
	3.56	2	
	3.57	0	
	3.58	0	
	3.59	0	
	3.6	0	
	3.61	0	
	3.62	1	
	3.63	1	
	3.64	1	
	3.65	1	
	3.66	1	
	3.67	7	
	3.68	7	
	3.69	7	
	3.7	7	
	3.71	7	
	3.72	6	
	3.73	6	
	3.74	6	
	3.75	6	
	3.76	6	
	3.77	1	
	3.78	1	
	3.79	1	
	3.8	1	
	3.81	1	
	3.82	1	
	3.83	1	
	3.84	1	
	3.85	1	
	3.86	1	
	3.87	1	
	3.88	1	
	3.89	1	
	3.9	1	
	3.91	1	
	3.92	25	
	3.93	25	
	3.94	25	
	3.95	25	
	3.96	25	
	3.97	27	
	3.98	27	
	3.99	27	
	4	27	
	4.01	27	
	4.02	6	
	4.03	6	
	4.04	6	
	4.05	6	
	4.06	6	
	4.07	4	
	4.08	4	
	4.09	4	
	4.1	4	
	4.11	4	
	4.12	1	
	4.13	1	
	4.14	1	
	4.15	1	
	4.16	1	
	4.17	7	
	4.18	7	
	4.19	7	
	4.2	7	
	4.21	7	
	4.22	7	
	4.23	7	
	4.24	7	
	4.25	7	
	4.26	7	
	4.27	0	
	4.28	0	
	4.29	0	
	4.3	0	
	4.31	0	
	4.32	1	
	4.33	1	
	4.34	1	
	4.35	1	
	4.36	1	
	4.37	1	
	4.38	1	
	4.39	1	
	4.4	1	
	4.41	1	
	4.42	10	
	4.43	10	
	4.44	10	
	4.45	10	
	4.46	10	
	4.47	10	
	4.48	10	
	4.49	10	
	4.5	10	
	4.51	10	
	4.52	0	
	4.53	0	
	4.54	0	
	4.55	0	
	4.56	0	
	4.57	0	
	4.58	0	
	4.59	0	
	4.6	0	
	4.61	0	
	4.62	1	
	4.63	1	
	4.64	1	
	4.65	1	
	4.66	1	
	4.67	5	
	4.68	5	
	4.69	5	
	4.7	5	
	4.71	5	
	4.72	9	
	4.73	9	
	4.74	9	
	4.75	9	
	4.76	9	
	4.77	5	
	4.78	5	
	4.79	5	
	4.8	5	
	4.81	5	
	4.82	0	
	4.83	0	
	4.84	0	
	4.85	0	
	4.86	0	
	4.87	0	
	4.88	0	
	4.89	0	
	4.9	0	
	4.91	0	
	4.92	13	
	4.93	13	
	4.94	13	
	4.95	13	
	4.96	13	
	4.97	13	
	4.98	13	
	4.99	13	
	5	13	
	5.01	13	
	5.02	0	
	5.03	0	
	5.04	0	
	5.05	0	
	5.06	0	
	5.07	3	
	5.08	3	
	5.09	3	
	5.1	3	
	5.11	3	
	5.12	3	
	5.13	3	
	5.14	3	
	5.15	3	
	5.16	3	
	5.17	6	
	5.18	6	
	5.19	6	
	5.2	6	
	5.21	6	
	5.22	6	
	5.23	6	
	5.24	6	
	5.25	6	
	5.26	6	
	5.27	0	
	5.28	0	
	5.29	0	
	5.3	0	
	5.31	0	
	5.32	1	
	5.33	1	
	5.34	1	
	5.35	1	
	5.36	1	
	5.37	1	
	5.38	1	
	5.39	1	
	5.4	1	
	5.41	1	
	5.42	15	
	5.43	15	
	5.44	15	
	5.45	15	
	5.46	15	
	5.47	16	
	5.48	16	
	5.49	16	
	5.5	16	
	5.51	16	
	5.52	1	
	5.53	1	
	5.54	1	
	5.55	1	
	5.56	1	
	5.57	0	
	5.58	0	
	5.59	0	
	5.6	0	
	5.61	0	
	5.62	0	
	5.63	0	
	5.64	0	
	5.65	0	
	5.66	0	
	5.67	3	
	5.68	3	
	5.69	3	
	5.7	3	
	5.71	3	
	5.72	3	
	5.73	3	
	5.74	3	
	5.75	3	
	5.76	3	
	5.77	0	
	5.78	0	
	5.79	0	
	5.8	0	
	5.81	2	
	5.82	2	
	5.83	2	
	5.84	2	
	5.85	2	
	5.86	2	
	5.87	2	
	5.88	2	
	5.89	2	
	5.9	2	
	5.91	0	
	5.92	5	
	5.93	5	
	5.94	5	
	5.95	5	
	5.96	5	
	5.97	5	
	5.98	5	
	5.99	5	
	6	5	
	6.01	5	
	6.02	2	
	6.03	2	
	6.04	2	
	6.05	2	
	6.06	2	
	6.07	2	
	6.08	2	
	6.09	2	
	6.1	2	
	6.11	2	
	6.12	0	
	6.13	0	
	6.14	0	
	6.15	0	
	6.16	0	
	6.17	4	
	6.18	4	
	6.19	4	
	6.2	4	
	6.21	4	
	6.22	4	
	6.23	4	
	6.24	4	
	6.25	4	
	6.26	4	
	6.27	0	
	6.28	0	
	6.29	0	
	6.3	0	
	6.31	0	
	6.32	0	
	6.33	0	
	6.34	0	
	6.35	0	
	6.36	0	
	6.37	0	
	6.38	0	
	6.39	0	
	6.4	0	
	6.41	0	
	6.42	2	
	6.43	2	
	6.44	2	
	6.45	2	
	6.46	2	
	6.47	2	
	6.48	2	
	6.49	2	
	6.5	2	
	6.51	2	
	6.52	0	
	6.53	0	
	6.54	0	
	6.55	0	
	6.56	0	
	6.57	0	
	6.58	0	
	6.59	0	
	6.6	0	
	6.61	0	
	6.62	0	
	6.63	0	
	6.64	0	
	6.65	0	
	6.66	0	
	6.67	0	
	6.68	0	
	6.69	0	
	6.7	0	
	6.71	0	
	6.72	0	
	6.73	0	
	6.74	0	
	6.75	0	
	6.76	0	
	6.77	0	
	6.78	0	
	6.79	0	
	6.8	0	
	6.81	0	
	6.82	0	
	6.83	0	
	6.84	0	
	6.85	0	
	6.86	0	
	6.87	0	
	6.88	0	
	6.89	0	
	6.9	0	
	6.91	0	
	6.92	1	
	6.93	1	
	6.94	1	
	6.95	1	
	6.96	1	
	6.97	1	
	6.98	1	
	6.99	1	
	7	1	
	7.01	1	
	7.02	0	
	7.03	0	
	7.04	0	
	7.05	0	
	7.06	0	
	7.07	0	
	7.08	0	
	7.09	0	
	7.1	0	
	7.11	0	
	7.12	0	
	7.13	0	
	7.14	0	
	7.15	0	
	7.16	0	
	7.17	0	
	7.18	0	
	7.19	0	
	7.2	0	
	7.21	0	
	7.22	0	
	7.23	0	
	7.24	0	
	7.25	0	
	7.26	0	
	7.27	0	
	7.28	0	
	7.29	0	
	7.3	0	
	7.31	0	
	7.32	0	
	7.33	0	
	7.34	0	
	7.35	0	
	7.36	0	
	7.37	0	
	7.38	0	
	7.39	0	
	7.4	0	
	7.41	0	
	7.42	2	
	7.43	2	
	7.44	2	
	7.45	2	
	7.46	2	
	7.47	2	
	7.48	2	
	7.49	2	
	7.5	2	
	7.51	2	
	7.52	0	
	7.53	0	
	7.54	0	
	7.55	0	
	7.56	0	
	7.57	0	
	7.58	0	
	7.59	0	
	7.6	0	
	7.61	0	
	7.62	0	
	7.63	0	
	7.64	0	
	7.65	0	
	7.66	0	
	7.67	0	
	7.68	0	
	7.69	0	
	7.7	0	
	7.71	0	
	7.72	0	
	7.73	0	
	7.74	0	
	7.75	0	
	7.76	0	
	7.77	0	
	7.78	0	
	7.79	0	
	7.8	0	
	7.81	0	
	7.82	0	
	7.83	0	
	7.84	0	
	7.85	0	
	7.86	0	
	7.87	0	
	7.88	0	
	7.89	0	
	7.9	0	
	7.91	0	
	7.92	0	
	7.93	0	
	7.94	0	
	7.95	0	
	7.96	0	
	7.97	0	
	7.98	0	
	7.99	0	
	8	0	
	8.01	0	
	8.02	0	
	8.03	0	
	8.04	0	
	8.05	0	
	8.06	0	
	8.07	0	
	8.08	0	
	8.09	0	
	8.1	0	
	8.11	0	
	8.12	0	
	8.13	0	
	8.14	0	
	8.15	0	
	8.16	0	
	8.17	2	
	8.18	2	
	8.19	2	
	8.2	2	
	8.21	2	
	8.22	2	
	8.23	2	
	8.24	2	
	8.25	2	
	8.26	2	
	8.27	1	
	8.28	1	
	8.29	1	
	8.3	1	
	8.31	1	
	8.32	1	
	8.33	1	
	8.34	1	
	8.35	1	
	8.36	1	
	8.37	0	
	8.38	0	
	8.39	0	
	8.4	0	
	8.41	0	
	8.42	1	
	8.43	1	
	8.44	1	
	8.45	1	
	8.46	1	
	8.47	1	
	8.48	1	
	8.49	1	
	8.5	1	
	8.51	1	
	8.52	0	
	8.53	0	
	8.54	0	
	8.55	0	
	8.56	0	
	8.57	0	
	8.58	0	
	8.59	0	
	8.6	0	
	8.61	0	
	8.62	0	
	8.63	0	
	8.64	0	
	8.65	0	
	8.66	0	
	8.67	0	
	8.68	0	
	8.69	0	
	8.7	0	
	8.71	0	
	8.72	0	
	8.73	0	
	8.74	0	
	8.75	0	
	8.76	0	
	8.77	0	
	8.78	0	
	8.79	0	
	8.8	0	
	8.81	0	
	8.82	0	
	8.83	0	
	8.84	0	
	8.85	0	
	8.86	0	
	8.87	0	
	8.88	0	
	8.89	0	
	8.9	0	
	8.91	0	
	8.92	5	
	8.93	5	
	8.94	5	
	8.95	5	
	8.96	5	
	8.97	5	
	8.98	5	
	8.99	5	
	9	5	
	9.01	5	
	9.02	0	
	9.03	0	
	9.04	0	
	9.05	0	
	9.06	0	
	9.07	0	
	9.08	0	
	9.09	0	
	9.1	0	
	9.11	0	
	9.12	0	
	9.13	0	
	9.14	0	
	9.15	0	
	9.16	0	
	9.17	0	
	9.18	0	
	9.19	0	
	9.2	0	
	9.21	0	
	9.22	0	
	9.23	0	
	9.24	0	
	9.25	0	
	9.26	0	
	9.27	0	
	9.28	0	
	9.29	0	
	9.3	0	
	9.31	0	
	9.32	0	
	9.33	0	
	9.34	0	
	9.35	0	
	9.36	0	
	9.37	0	
	9.38	0	
	9.39	0	
	9.4	0	
	9.41	0	
	9.42	1	
	9.43	1	
	9.44	1	
	9.45	1	
	9.46	1	
	9.47	1	
	9.48	1	
	9.49	1	
	9.5	1	
	9.51	1	
	9.52	0	
	9.53	0	
	9.54	0	
	9.55	0	
	9.56	0	
	9.57	0	
	9.58	0	
	9.59	0	
	9.6	0	
	9.61	0	
	9.62	0	
	9.63	0	
	9.64	0	
	9.65	0	
	9.66	0	
	9.67	0	
	9.68	0	
	9.69	0	
	9.7	0	
	9.71	0	
	9.72	0	
	9.73	0	
	9.74	0	
	9.75	0	
	9.76	0	
	9.77	0	
	9.78	0	
	9.79	0	
	9.8	0	
	9.81	0	
	9.82	0	
	9.83	0	
	9.84	0	
	9.85	0	
	9.86	0	
	9.87	0	
	9.88	0	
	9.89	0	
	9.9	0	
	9.91	0	
