format version:	1.2
date:	16/08/2017
age_units:	ka (before AD2000)

HumanCulture_MidEastIntervals_200.0_yr_bin20.0yr_event_frequency_curve	point	250
nopoints	line	0	500
	0.1	89
	0.12	55
	0.14	55
	0.16	45
	0.18	39
	0.2	32
	0.22	32
	0.24	29
	0.26	21
	0.28	17
	0.3	19
	0.32	17
	0.34	17
	0.36	17
	0.38	23
	0.4	31
	0.42	56
	0.44	59
	0.46	65
	0.48	64
	0.5	66
	0.52	67
	0.54	71
	0.56	73
	0.58	64
	0.6	36
	0.62	36
	0.64	37
	0.66	35
	0.68	38
	0.7	40
	0.72	39
	0.74	34
	0.76	31
	0.78	33
	0.8	38
	0.82	40
	0.84	37
	0.86	36
	0.88	32
	0.9	30
	0.92	30
	0.94	32
	0.96	39
	0.98	37
	1.0	38
	1.02	34
	1.04	34
	1.06	30
	1.08	32
	1.1	30
	1.12	32
	1.14	29
	1.16	33
	1.18	33
	1.2	31
	1.22	31
	1.24	34
	1.26	42
	1.28	43
	1.3	40
	1.32	41
	1.34	41
	1.36	33
	1.38	34
	1.4	47
	1.42	49
	1.44	46
	1.46	38
	1.48	35
	1.5	39
	1.52	38
	1.54	38
	1.56	35
	1.58	38
	1.6	34
	1.62	32
	1.64	31
	1.66	32
	1.68	38
	1.7	32
	1.72	30
	1.74	30
	1.76	33
	1.78	29
	1.8	14
	1.82	14
	1.84	16
	1.86	15
	1.88	9
	1.9	25
	1.92	25
	1.94	31
	1.96	29
	1.98	31
	2.0	45
	2.02	45
	2.04	45
	2.06	47
	2.08	47
	2.1	33
	2.12	36
	2.14	34
	2.16	34
	2.18	32
	2.2	23
	2.22	23
	2.24	36
	2.26	35
	2.28	35
	2.3	34
	2.32	31
	2.34	27
	2.36	25
	2.38	30
	2.4	46
	2.42	47
	2.44	34
	2.46	38
	2.48	38
	2.5	41
	2.52	45
	2.54	45
	2.56	45
	2.58	42
	2.6	24
	2.62	24
	2.64	23
	2.66	20
	2.68	21
	2.7	25
	2.72	21
	2.74	21
	2.76	21
	2.78	20
	2.8	18
	2.82	17
	2.84	16
	2.86	14
	2.88	14
	2.9	28
	2.92	28
	2.94	28
	2.96	32
	2.98	33
	3.0	37
	3.02	37
	3.04	37
	3.06	38
	3.08	37
	3.1	20
	3.12	20
	3.14	20
	3.16	19
	3.18	18
	3.2	16
	3.22	16
	3.24	17
	3.26	19
	3.28	21
	3.3	16
	3.32	16
	3.34	16
	3.36	14
	3.38	17
	3.4	26
	3.42	26
	3.44	27
	3.46	27
	3.48	25
	3.5	35
	3.52	35
	3.54	35
	3.56	37
	3.58	34
	3.6	25
	3.62	25
	3.64	23
	3.66	22
	3.68	22
	3.7	20
	3.72	21
	3.74	21
	3.76	18
	3.78	17
	3.8	16
	3.82	16
	3.84	16
	3.86	13
	3.88	13
	3.9	38
	3.92	37
	3.94	37
	3.96	37
	3.98	37
	4.0	42
	4.02	42
	4.04	42
	4.06	42
	4.08	44
	4.1	18
	4.12	18
	4.14	18
	4.16	18
	4.18	18
	4.2	13
	4.22	13
	4.24	13
	4.26	17
	4.28	15
	4.3	12
	4.32	6
	4.34	6
	4.36	6
	4.38	6
	4.4	6
	4.42	14
	4.44	15
	4.46	12
	4.48	12
	4.5	12
	4.52	16
	4.54	16
	4.56	22
	4.58	22
	4.6	21
	4.62	15
	4.64	14
	4.66	14
	4.68	14
	4.7	14
	4.72	13
	4.74	13
	4.76	7
	4.78	7
	4.8	7
	4.82	7
	4.84	7
	4.86	6
	4.88	6
	4.9	6
	4.92	16
	4.94	16
	4.96	18
	4.98	18
	5.0	18
	5.02	18
	5.04	18
	5.06	22
	5.08	22
	5.1	22
	5.12	12
	5.14	12
	5.16	10
	5.18	10
	5.2	10
	5.22	9
	5.24	9
	5.26	5
	5.28	5
	5.3	5
	5.32	2
	5.34	2
	5.36	2
	5.38	2
	5.4	2
	5.42	15
	5.44	15
	5.46	15
	5.48	15
	5.5	15
	5.52	19
	5.54	19
	5.56	19
	5.58	19
	5.6	19
	5.62	5
	5.64	5
	5.66	6
	5.68	6
	5.7	6
	5.72	3
	5.74	3
	5.76	3
	5.78	3
	5.8	3
	5.82	4
	5.84	4
	5.86	3
	5.88	3
	5.9	3
	5.92	18
	5.94	18
	5.96	18
	5.98	18
	6.0	18
	6.02	16
	6.04	16
	6.06	16
	6.08	16
	6.1	16
	6.12	5
	6.14	6
	6.16	6
	6.18	6
	6.2	6
	6.22	9
	6.24	9
	6.26	9
	6.28	9
	6.3	9
	6.32	4
	6.34	3
	6.36	4
	6.38	4
	6.4	4
	6.42	12
	6.44	12
	6.46	12
	6.48	12
	6.5	12
	6.52	12
	6.54	12
	6.56	11
	6.58	12
	6.6	12
	6.62	1
	6.64	1
	6.66	1
	6.68	1
	6.7	1
	6.72	3
	6.74	3
	6.76	5
	6.78	4
	6.8	5
	6.82	5
	6.84	5
	6.86	5
	6.88	5
	6.9	5
	6.92	30
	6.94	30
	6.96	28
	6.98	28
	7.0	27
	7.02	29
	7.04	29
	7.06	29
	7.08	29
	7.1	29
	7.12	2
	7.14	2
	7.16	2
	7.18	2
	7.2	2
	7.22	0
	7.24	0
	7.26	0
	7.28	0
	7.3	0
	7.32	1
	7.34	1
	7.36	1
	7.38	1
	7.4	1
	7.42	7
	7.44	7
	7.46	7
	7.48	7
	7.5	7
	7.52	6
	7.54	6
	7.56	6
	7.58	6
	7.6	6
	7.62	1
	7.64	1
	7.66	1
	7.68	1
	7.7	1
	7.72	1
	7.74	1
	7.76	1
	7.78	1
	7.8	1
	7.82	1
	7.84	1
	7.86	1
	7.88	1
	7.9	1
	7.92	25
	7.94	25
	7.96	25
	7.98	25
	8.0	25
	8.02	27
	8.04	27
	8.06	27
	8.08	27
	8.1	27
	8.12	6
	8.14	6
	8.16	6
	8.18	6
	8.2	6
	8.22	4
	8.24	4
	8.26	4
	8.28	4
	8.3	4
	8.32	1
	8.34	1
	8.36	1
	8.38	1
	8.4	1
	8.42	7
	8.44	7
	8.46	7
	8.48	7
	8.5	7
	8.52	7
	8.54	7
	8.56	7
	8.58	7
	8.6	7
	8.62	0
	8.64	0
	8.66	0
	8.68	0
	8.7	0
	8.72	1
	8.74	1
	8.76	1
	8.78	1
	8.8	1
	8.82	1
	8.84	1
	8.86	1
	8.88	1
	8.9	1
	8.92	10
	8.94	10
	8.96	10
	8.98	10
	9.0	10
	9.02	10
	9.04	10
	9.06	10
	9.08	10
	9.1	10
	9.12	0
	9.14	0
	9.16	0
	9.18	0
	9.2	0
	9.22	0
	9.24	0
	9.26	0
	9.28	0
	9.3	0
	9.32	1
	9.34	1
	9.36	1
	9.38	1
	9.4	1
	9.42	5
	9.44	5
	9.46	5
	9.48	5
	9.5	5
	9.52	9
	9.54	9
	9.56	9
	9.58	9
	9.6	9
	9.62	5
	9.64	5
	9.66	5
	9.68	5
	9.7	5
	9.72	0
	9.74	0
	9.76	0
	9.78	0
	9.8	0
	9.82	0
	9.84	0
	9.86	0
	9.88	0
	9.9	0
