format version:	1.2
date:	16/08/2017
age_units:	ka (before AD2000)

HumanCulture_MidEastIntervals_200.0_yr_bin10.0yr_event_frequency_curve	point	250
nopoints	line	0	500
	0.005	89
	0.015	55
	0.025	55
	0.035	55
	0.045	55
	0.055	52
	0.065	45
	0.075	43
	0.085	39
	0.095	32
	0.105	32
	0.115	32
	0.125	32
	0.135	32
	0.145	29
	0.155	29
	0.165	21
	0.175	20
	0.185	17
	0.195	19
	0.205	13
	0.215	17
	0.225	17
	0.235	17
	0.245	17
	0.255	18
	0.265	17
	0.275	21
	0.285	25
	0.295	27
	0.305	55
	0.315	54
	0.325	56
	0.335	57
	0.345	59
	0.355	66
	0.365	65
	0.375	65
	0.385	64
	0.395	65
	0.405	66
	0.415	66
	0.425	67
	0.435	68
	0.445	71
	0.455	71
	0.465	73
	0.475	69
	0.485	64
	0.495	62
	0.505	36
	0.515	38
	0.525	36
	0.535	38
	0.545	37
	0.555	35
	0.565	35
	0.575	37
	0.585	38
	0.595	40
	0.605	40
	0.615	40
	0.625	39
	0.635	37
	0.645	34
	0.655	33
	0.665	31
	0.675	31
	0.685	33
	0.695	33
	0.705	38
	0.715	38
	0.725	40
	0.735	37
	0.745	37
	0.755	36
	0.765	36
	0.775	34
	0.785	32
	0.795	29
	0.805	30
	0.815	30
	0.825	30
	0.835	29
	0.845	32
	0.855	36
	0.865	39
	0.875	39
	0.885	37
	0.895	37
	0.905	38
	0.915	36
	0.925	34
	0.935	35
	0.945	34
	0.955	30
	0.965	30
	0.975	30
	0.985	32
	0.995	32
	1.005	30
	1.015	30
	1.025	32
	1.035	32
	1.045	29
	1.055	35
	1.065	33
	1.075	33
	1.085	33
	1.095	33
	1.105	31
	1.115	31
	1.125	31
	1.135	30
	1.145	34
	1.155	36
	1.165	42
	1.175	44
	1.185	43
	1.195	43
	1.205	40
	1.215	40
	1.225	41
	1.235	41
	1.245	41
	1.255	34
	1.265	33
	1.275	33
	1.285	34
	1.295	34
	1.305	47
	1.315	47
	1.325	49
	1.335	50
	1.345	46
	1.355	44
	1.365	38
	1.375	36
	1.385	35
	1.395	35
	1.405	39
	1.415	39
	1.425	38
	1.435	38
	1.445	38
	1.455	35
	1.465	35
	1.475	35
	1.485	38
	1.495	47
	1.505	34
	1.515	34
	1.525	32
	1.535	31
	1.545	31
	1.555	32
	1.565	32
	1.575	32
	1.585	38
	1.595	38
	1.605	32
	1.615	32
	1.625	30
	1.635	30
	1.645	30
	1.655	33
	1.665	33
	1.675	33
	1.685	29
	1.695	20
	1.705	14
	1.715	14
	1.725	14
	1.735	14
	1.745	16
	1.755	15
	1.765	15
	1.775	15
	1.785	9
	1.795	9
	1.805	25
	1.815	25
	1.825	25
	1.835	30
	1.845	31
	1.855	29
	1.865	29
	1.875	31
	1.885	31
	1.895	31
	1.905	45
	1.915	45
	1.925	45
	1.935	45
	1.945	45
	1.955	47
	1.965	47
